architecture,concentration_nM,k_mean,fold_repression,prob_U,prob_S,prob_W,prob_D
native_asymmetric,252.3539170434766,0.013777478040214048,10.88733362972354,0.0015318266133806677,0.16106768588252268,0.007889029512613346,0.8295114579914832
native_asymmetric,270.49597304631317,0.013622012512394121,11.011588769539085,0.0013487914552614785,0.15201777380312803,0.0074457685128062655,0.8391876662288043
native_asymmetric,289.94228538828753,0.013475402860575742,11.131392623432943,0.0011868338666729758,0.14338055153307552,0.007022720891415935,0.8484098937088355
native_asymmetric,310.7866187782014,0.01333721810536006,11.246723178330335,0.0010436601872610802,0.13514817531345646,0.006619502464332553,0.8571886620349498
native_asymmetric,333.129478793467,0.013207041344751995,11.357577831737812,0.000917204332624373,0.127311583864278,0.006235669413760547,0.865535542389337
native_asymmetric,357.07859649004627,0.013084469824244506,11.463972328635101,0.0008056087691971981,0.11986068692708737,0.005870727522959371,0.8734629767807561
native_asymmetric,382.74944785163075,0.01296911498730742,11.565939553069088,0.0007072065124479588,0.1127845425652226,0.0055241408603374275,0.880984110061992
native_asymmetric,410.26581058271904,0.012860602497575981,11.66352820781706,0.0006205041873101666,0.10607152224032373,0.0051953398648321766,0.8881126337075339
native_asymmetric,439.7603609302721,0.012758572226488863,11.756801414548228,0.0005441661699644096,0.09970946304566382,0.0048837288022365866,0.8948626419821352
native_asymmetric,471.3753134116719,0.012662678202305315,11.845835265140957,0.00047699981290745075,0.09368580679439961,0.004588692577684871,0.901248500815008
native_asymmetric,505.26310653356796,0.012572588518320358,11.930717352391275,0.000417941740666661,0.08798772593303508,0.004309602902842529,0.9072847294234558
native_asymmetric,541.5871378079465,0.012487985199694154,12.011545305456774,0.00036604519145260416,0.08260223647799081,0.004045823827493422,0.9129858945030632
native_asymmetric,580.5225516094896,0.012408564029625077,12.088425352190589,0.0003204683703397142,0.07751629835822738,0.003796716654280521,0.9183665166171523
native_asymmetric,622.2570836730231,0.01233403433664298,12.161470927186205,0.00028046377203400834,0.0727169036924241,0.0035616442624860738,0.9234409882730559
native_asymmetric,666.9919663030115,0.012264118745602355,12.230801341008437,0.00024536842571065915,0.06819115363892801,0.003339974872110756,0.9282235030632505
native_asymmetric,714.9428986597577,0.01219855289554015,12.296540522838633,0.0002145950105533822,0.06392632453456515,0.0031310852833256373,0.9327279951715558
native_asymmetric,766.3410868007447,0.012137085127957348,12.358815845699251,0.0001876237882702265,0.05990992408861598,0.0029343636288301656,0.9369680884942837
native_asymmetric,821.4343584919421,0.012079476149315215,12.417757040606723,0.0001639952977704157,0.056129738424890156,0.002749211677953799,0.9409570545993856
native_asymmetric,880.4883581643464,0.012025498671632355,12.473495203474902,0.00014330375715067265,0.05257387077182418,0.002575046731681181,0.944707778739344
native_asymmetric,943.7878277775371,0.01197493703505321,12.526161896377227,0.00012519111895932796,0.04923077259152645,0.002411303147340069,0.9482327331421742
native_asymmetric,1011.6379797662071,0.011927586816154922,12.57588834288236,0.00010934172620369522,0.04608926791702344,0.0022574335306297165,0.9515439568261431
native_asymmetric,1084.3659686896087,0.011883254425588359,12.622804715600731,9.547751858216752e-05,0.043138571635596756,0.002112909631131267,0.9546530412146897
native_asymmetric,1162.322468679852,0.011841756698428251,12.667039512803822,8.335374081881997e-05,0.040368302417596445,0.001977222975555743,0.9575711208660289
native_asymmetric,1245.883364295008,0.01180292048035273,12.708719019982523,7.275510763678543e-05,0.03776849094673498,0.0018498852708604863,0.9603088686747677
native_asymmetric,1335.4515629298974,0.011766582212496416,12.747966851469927,6.349238272737282e-05,0.035329584061422205,0.0017304286070900653,0.9628764949487604
native_asymmetric,1431.4589375234787,0.011732587517535014,12.784903566738073,5.539933197265191e-05,0.03304244536878454,0.00161840548745067,0.9652837498117922
native_asymmetric,1534.36840893001,0.011700790789271213,12.819646355658222,4.83300140931034e-05,0.03089835284483343,0.0015133887107673491,0.9675399284303061
native_asymmetric,1644.6761779946628,0.011671054787708577,12.852308786860736,4.2156374766040664e-05,0.028888993886801027,0.0014149711291494356,0.9696538786092834
native_asymmetric,1762.914118095948,0.011643250241327332,12.883000613314996,3.676611305406511e-05,0.02700645823771802,0.0013227653014392484,0.9716340103477886
native_asymmetric,1889.6523396912078,0.011617255458017128,12.911827629346329,3.206079166522907e-05,0.02524322915939686,0.001236403060868416,0.9734883069880694
native_asymmetric,2025.5019392306665,0.01159295594587962,12.9388915734915,2.7954165116208968e-05,0.023592173188523163,0.0011555350133154183,0.9752243376330453
native_asymmetric,2171.117945694501,0.011570244044890021,12.96429007184574,2.437070227218217e-05,0.022046528771796896,0.0010798299806594385,0.9768492705452715
native_asymmetric,2327.2024789604075,0.011549018570202062,12.988116616854274,2.1244281983751367e-05,0.020599894040133376,0.0010089744019657152,0.9783698872759172
native_asymmetric,2494.5081352303164,0.011529184467695724,13.010460576833818,1.8517042628573122e-05,0.019246213948909293,0.0009426717036200453,0.9797925973048421
native_asymmetric,2673.841615839944,0.01151065248220128,13.0314072318613,1.613836829338343e-05,0.01797976698108354,0.0008806416480530701,0.98112345300257
native_asymmetric,2866.0676169482504,0.01149333883868593,13.051037832027404,1.406399610395074e-05,0.016795151582674857,0.0008226196693555019,0.9823681647518657
native_asymmetric,3072.1129988617527,0.011477164936559913,13.069429674412257,1.2255230831346246e-05,0.01568727247542923,0.0007683562028781659,0.9835321160908612
native_asymmetric,3292.971255097148,0.01146205705714638,13.086656195493092,1.0678254379585987e-05,0.014651326969413323,0.0007176160148284064,0.9846203787613788
native_asymmetric,3529.70730273065,0.01144794608426214,13.10278707603365,9.30351910006293e-06,0.0136827913785776,0.0006701775369099221,0.9856377275654123
native_asymmetric,3783.462617131925,0.011434767237773698,13.117888355828427,8.105215090754182e-06,0.012777407624867499,0.0006258322101975908,0.9865886549498442
native_asymmetric,4055.4607358408275,0.011422459819923311,13.132022555979285,7.0608027318499544e-06,0.011931170101056324,0.0005843838416843903,0.9874773852545276
native_asymmetric,4347.013158125017,0.011410966974161956,13.145248806665334,6.1506026931424645e-06,0.01114031284895395,0.0005456479762752946,0.9883078885720775
native_asymmetric,4659.525668664677,0.011400235456178937,13.15762297862891,5.357436531080181e-06,0.010401297097837495,0.0005094512864246933,0.9890838941792068
native_asymmetric,4994.50511585514,0.011390215416779974,13.169197816840338,4.666311783423332e-06,0.009710799197701247,0.0004756309811118969,0.9898089035094034
native_asymmetric,5353.5666774107185,0.011380860196236476,13.180023075022337,4.064146175138779e-06,0.009065698973062173,0.00044403423541528937,0.9904862026453474
native_asymmetric,5738.441648302392,0.011372126129706412,13.190145649912209,3.539526178348504e-06,0.008463068515454876,0.00041451764157329925,0.9911188743167935
native_asymmetric,6150.985788580504,0.011363972363311834,13.19960971431693,3.08249572909399e-06,0.007900161426257183,0.0003869466821023923,0.9917098093959114
